merchant_plazainfo.plazaid,merchant_plazainfo.plazaname,merchant_plazainfo.plazacode,merchant_plazainfo.plazanameshort,merchant_plazainfo.areaid,merchant_plazainfo.opendate,merchant_plazainfo.shooppingceterarea,merchant_plazainfo.mainstorearea,merchant_plazainfo.innerpedestrianarea,merchant_plazainfo.areaofpark,merchant_plazainfo.shoppingceterprakcount,merchant_plazainfo.plazarechargetype,merchant_plazainfo.leasesystemid,merchant_plazainfo.propertysystemid,merchant_plazainfo.customsalessystemid,merchant_plazainfo.customercomplaintssystemid,merchant_plazainfo.othersystemid1,merchant_plazainfo.othersystemid2,merchant_plazainfo.othersystemid3,merchant_plazainfo.listindex,merchant_plazainfo.weatherregion,merchant_plazainfo.weatherurl,merchant_plazainfo.startworktimeam,merchant_plazainfo.guittingtimeam,merchant_plazainfo.startworktimepm,merchant_plazainfo.guittingtimepm,merchant_plazainfo.ledword,merchant_plazainfo.dmbword,merchant_plazainfo.monday_bg,merchant_plazainfo.monday_end,merchant_plazainfo.tuesday_bg,merchant_plazainfo.tuesday_end,merchant_plazainfo.wednesday_bg,merchant_plazainfo.wednesday_end,merchant_plazainfo.thursday_bg,merchant_plazainfo.thursday_end,merchant_plazainfo.friday_bg,merchant_plazainfo.friday_end,merchant_plazainfo.saturday_bg,merchant_plazainfo.saturday_end,merchant_plazainfo.sunday_bg,merchant_plazainfo.sunday_end
000000000000000000000000000001001639,扬州邗江万达广场,YZ*J,,5538,2017-12-08 00:00:00.0,0,0,0,0,0,3,1001639,1001639,1001639,,,,,0,邗江,http://m.weather.com.cn/atad/101190606.html,,,,,200,200,2017-11-20 09:30:00.0,2017-11-20 18:00:00.0,2017-11-20 09:30:00.0,2017-11-20 18:00:00.0,2017-11-20 09:30:00.0,2017-11-20 18:00:00.0,2017-11-20 09:30:00.0,2017-11-20 18:00:00.0,2017-11-20 09:30:00.0,2017-11-20 18:00:00.0,2017-11-20 09:30:00.0,2017-11-20 18:00:00.0,2017-11-20 09:30:00.0,2017-11-20 18:00:00.0
000000000000000000000000000001001884,大庆让胡路万达广场,DQRHL,,0,2018-12-23 00:00:00.0,,,,,,,1001884,1001884,1001884,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001885,泉州安溪万达广场,QZAX,,0,2018-12-28 00:00:00.0,,,,,,,1001885,1001885,1001885,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001014,南通万达广场,NT,,5422,2015-12-11 00:00:00.0,0,53522,0,0,0,3,1001014,1001014,1001014,819388137,,,,0,南通,http://m.weather.com.cn/atad/101190501.html,,,,,300,400,2015-12-02 10:00:00.0,2015-12-02 21:30:00.0,2015-12-02 10:00:00.0,2015-12-02 21:30:00.0,2015-12-02 10:00:00.0,2015-12-02 21:30:00.0,2015-12-02 10:00:00.0,2015-12-02 21:30:00.0,2015-12-02 10:00:00.0,2015-12-02 22:00:00.0,2015-12-02 10:00:00.0,2015-12-02 22:00:00.0,2015-12-02 10:00:00.0,2015-12-02 21:30:00.0
000000000000000000000000000001001015,广州南沙万达广场,GZNS,,5423,2015-12-22 00:00:00.0,0,41592,0,0,0,3,1001015,1001015,1001015,902178043,,,,0,番禺,http://m.weather.com.cn/atad/101280102.html,,,,,200,200,2015-12-18 10:00:00.0,2015-12-18 22:00:00.0,2015-12-18 10:00:00.0,2015-12-18 22:00:00.0,2015-12-18 10:00:00.0,2015-12-18 22:00:00.0,2015-12-18 10:00:00.0,2015-12-18 22:00:00.0,2015-12-18 10:00:00.0,2015-12-18 22:30:00.0,2015-12-18 10:00:00.0,2015-12-18 22:30:00.0,2015-12-18 10:00:00.0,2015-12-18 22:00:00.0
000000000000000000000000000001000964,西双版纳万达广场,XSBN,,5413,2015-09-26 00:00:00.0,0,0,0,0,0,3,1000964,1000964,1000964,820361888,,,,0,景洪,http://m.weather.com.cn/atad/101291601.html,,,,,200,200,2015-10-27 10:00:00.0,2015-10-27 22:30:00.0,2015-10-27 10:00:00.0,2015-10-27 22:30:00.0,2015-10-27 10:00:00.0,2015-10-27 22:30:00.0,2015-10-27 10:00:00.0,2015-10-27 22:30:00.0,2015-10-27 10:00:00.0,2015-10-27 22:30:00.0,2015-10-27 10:00:00.0,2015-10-27 22:30:00.0,2015-10-27 10:00:00.0,2015-10-27 22:30:00.0
000000000000000000000000000001001013,苏州吴中万达广场,SZWZ,,5421,2015-12-11 00:00:00.0,0,47232,0,0,0,3,1001013,1001013,1001013,818847109,,,,0,吴中,http://m.weather.com.cn/atad/101190405.html,,,,,200,200,2016-04-15 10:00:00.0,2016-04-15 21:30:00.0,2016-04-15 10:00:00.0,2016-04-15 21:30:00.0,2016-04-15 10:00:00.0,2016-04-15 21:30:00.0,2016-04-15 10:00:00.0,2016-04-15 21:30:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 21:30:00.0
000000000000000000000000000001001116,湖北十堰万达广场,HBSY,,5467,2016-08-05 00:00:00.0,0,0,0,0,0,3,1001116,1001116,1001116,,,,,0,张湾,http://m.weather.com.cn/atad/101201109.html,,,,,200,200,2016-07-31 09:00:00.0,2016-07-31 22:00:00.0,2016-07-31 09:00:00.0,2016-07-31 22:00:00.0,2016-07-31 09:00:00.0,2016-07-31 22:00:00.0,2016-07-31 09:00:00.0,2016-07-31 22:00:00.0,2016-07-31 09:00:00.0,2016-07-31 22:00:00.0,2016-07-31 09:00:00.0,2016-07-31 22:00:00.0,2016-07-31 09:00:00.0,2016-07-31 22:00:00.0
000000000000000000000000000001001137,上饶万达广场,SR,,5458,2016-11-25 00:00:00.0,0,0,0,0,0,3,1001137,1001137,1001137,1063569113,,,,0,上饶,http://m.weather.com.cn/atad/101240301.html,,,,,200,200,2016-11-09 10:00:00.0,2016-11-09 22:00:00.0,2016-11-09 10:00:00.0,2016-11-09 22:00:00.0,2016-11-09 10:00:00.0,2016-11-09 22:00:00.0,2016-11-09 10:00:00.0,2016-11-09 22:00:00.0,2016-11-09 10:00:00.0,2016-11-09 22:00:00.0,2016-11-09 10:00:00.0,2016-11-09 22:00:00.0,2016-11-09 10:00:00.0,2016-11-09 22:00:00.0
000000000000000000000000000001001128,漳州台商区万达广场,ZZTSQ,,5468,2017-01-06 00:00:00.0,0,0,0,0,0,3,1001128,1001128,1001128,,,,,0,龙海,http://m.weather.com.cn/atad/101230605.html,,,,,200,200,2017-03-08 10:00:00.0,2017-03-08 22:00:00.0,2017-03-08 10:00:00.0,2017-03-08 22:00:00.0,2017-03-08 10:00:00.0,2017-03-08 22:00:00.0,2017-03-08 10:00:00.0,2017-03-08 22:00:00.0,2017-03-08 10:00:00.0,2017-03-08 22:30:00.0,2017-03-08 10:00:00.0,2017-03-08 22:30:00.0,2017-03-08 10:00:00.0,2017-03-08 22:30:00.0
000000000000000000000000000001001117,亳州万达广场,BZ,,5473,2016-08-12 00:00:00.0,0,0,0,0,0,3,1001117,1001117,1001117,1100460204,,,,0,亳州,http://m.weather.com.cn/atad/101220901.html,,,,,200,100,2017-03-07 09:30:00.0,2017-03-07 21:30:00.0,2017-03-07 09:30:00.0,2017-03-07 21:30:00.0,2017-03-07 09:30:00.0,2017-03-07 21:30:00.0,2017-03-07 09:30:00.0,2017-03-07 21:30:00.0,2017-03-07 09:30:00.0,2017-03-07 22:00:00.0,2017-03-07 09:30:00.0,2017-03-07 22:00:00.0,2017-03-07 09:30:00.0,2017-03-07 21:30:00.0
000000000000000000000000000001001118,义乌万达广场,YW,,5469,2016-09-16 00:00:00.0,0,0,0,0,0,3,1001118,1001118,1001118,956806309,,,,0,义乌,http://m.weather.com.cn/atad/101210904.html,,,,,200,200,2016-09-07 10:00:00.0,2016-09-07 22:00:00.0,2016-09-07 10:00:00.0,2016-09-07 22:00:00.0,2016-09-07 10:00:00.0,2016-09-07 22:00:00.0,2016-09-07 10:00:00.0,2016-09-07 22:00:00.0,2016-09-07 10:00:00.0,2016-09-07 22:30:00.0,2016-09-07 10:00:00.0,2016-09-07 22:30:00.0,2016-09-07 10:00:00.0,2016-09-07 22:00:00.0
000000000000000000000000000001001119,乌鲁木齐经开万达广场,WLMQJK,,5447,2016-08-12 00:00:00.0,0,0,0,0,0,3,1001119,1001119,1001119,882641336,,,,0,乌鲁木齐,http://m.weather.com.cn/atad/101130101.html,,,,,500,500,2016-08-05 10:00:00.0,2016-08-05 19:30:00.0,2016-08-05 10:00:00.0,2016-08-05 19:30:00.0,2016-08-05 10:00:00.0,2016-08-05 19:30:00.0,2016-08-05 10:00:00.0,2016-08-05 19:30:00.0,2016-08-05 10:00:00.0,2016-08-05 19:30:00.0,2016-08-05 10:00:00.0,2016-08-05 19:30:00.0,2016-08-05 10:00:00.0,2016-08-05 19:30:00.0
000000000000000000000000000001001120,合肥瑶海万达广场,HFYH,,5444,2016-09-09 00:00:00.0,0,0,0,0,0,3,1001120,1001120,1001120,1116347094,,,,0,合肥,http://m.weather.com.cn/atad/101220101.html,,,,,500,500,2016-09-03 09:00:00.0,2016-09-03 18:00:00.0,2016-09-03 09:00:00.0,2016-09-03 18:00:00.0,2016-09-03 09:00:00.0,2016-09-03 18:00:00.0,2016-09-03 09:00:00.0,2016-09-03 18:00:00.0,2016-09-03 09:00:00.0,2016-09-03 18:00:00.0,2016-09-03 09:00:00.0,2016-09-03 18:00:00.0,2016-09-03 09:00:00.0,2016-09-03 18:00:00.0
000000000000000000000000000001001121,延吉万达广场,YJ,,5428,2016-09-09 00:00:00.0,0,0,0,0,0,3,1001121,1001121,1001121,1095275167,,,,0,延吉,http://m.weather.com.cn/atad/101060301.html,,,,,200,200,2016-09-02 09:00:00.0,2016-09-02 17:30:00.0,2016-09-02 09:00:00.0,2016-09-02 17:30:00.0,2016-09-02 09:00:00.0,2016-09-02 17:30:00.0,2016-09-02 09:00:00.0,2016-09-02 17:30:00.0,2016-09-02 09:00:00.0,2016-09-02 17:30:00.0,2016-09-02 09:00:00.0,2016-09-02 17:30:00.0,2016-09-02 09:00:00.0,2016-09-02 17:30:00.0
000000000000000000000000000001001122,盘锦万达广场,PJ,,5448,2016-09-09 00:00:00.0,0,0,0,0,0,3,1001122,1001122,1001122,938723245,,,,0,盘锦,http://m.weather.com.cn/atad/101071301.html,,,,,200,200,2016-08-31 09:30:00.0,2016-08-31 21:30:00.0,2016-08-31 09:30:00.0,2016-08-31 21:30:00.0,2016-08-31 09:30:00.0,2016-08-31 21:30:00.0,2016-08-31 09:30:00.0,2016-08-31 21:30:00.0,2016-08-31 09:30:00.0,2016-08-31 21:30:00.0,2016-08-31 09:30:00.0,2016-08-31 21:30:00.0,2016-08-31 09:30:00.0,2016-08-31 21:30:00.0
000000000000000000000000000001001123,重庆永川万达广场,ZQYC,,5427,2016-09-16 00:00:00.0,0,0,0,0,0,3,1001123,1001123,1001123,,,,,0,永川,http://m.weather.com.cn/atad/101040200.html,,,,,200,200,2016-11-08 10:00:00.0,2016-11-08 22:00:00.0,2016-11-08 10:00:00.0,2016-11-08 22:00:00.0,2016-11-08 10:00:00.0,2016-11-08 22:00:00.0,2016-11-08 10:00:00.0,2016-11-08 22:00:00.0,2016-11-08 10:00:00.0,2016-11-08 22:00:00.0,2016-11-08 10:00:00.0,2016-11-08 22:00:00.0,2016-11-08 10:00:00.0,2016-11-08 22:00:00.0
000000000000000000000000000001001124,常德万达广场,CD,,5474,2016-09-16 00:00:00.0,0,0,0,0,0,3,1001124,1001124,1001124,,,,,0,常德,http://m.weather.com.cn/atad/101250601.html,,,,,200,200,2016-09-11 10:00:00.0,2016-09-11 22:00:00.0,2016-09-11 10:00:00.0,2016-09-11 22:00:00.0,2016-09-11 10:00:00.0,2016-09-11 22:00:00.0,2016-09-11 10:00:00.0,2016-09-11 22:00:00.0,2016-09-11 10:00:00.0,2016-09-11 22:30:00.0,2016-09-11 10:00:00.0,2016-09-11 22:30:00.0,2016-09-11 10:00:00.0,2016-09-11 22:00:00.0
000000000000000000000000000001001136,营口鲅鱼圈万达广场,YK*YQ,,5457,2016-11-19 00:00:00.0,0,0,0,0,0,3,1001136,1001136,1001136,,,,,0,营口,http://m.weather.com.cn/atad/101070801.html,,,,,200,200,2016-11-24 09:30:00.0,2016-11-24 21:30:00.0,2016-11-24 09:30:00.0,2016-11-24 21:30:00.0,2016-11-24 09:30:00.0,2016-11-24 21:30:00.0,2016-11-24 09:30:00.0,2016-11-24 21:30:00.0,2016-11-24 09:30:00.0,2016-11-24 21:30:00.0,2016-11-24 09:30:00.0,2016-11-24 21:30:00.0,2016-11-24 09:30:00.0,2016-11-24 21:30:00.0
000000000000000000000000000001001138,绍兴上虞万达广场,SXSY,,5453,2016-11-25 00:00:00.0,0,0,0,0,0,3,1001138,1001138,1001138,1118824005,,,,0,上虞,http://m.weather.com.cn/atad/101210503.html,,,,,200,200,2016-11-19 10:00:00.0,2016-11-19 22:00:00.0,2016-11-19 10:00:00.0,2016-11-19 22:00:00.0,2016-11-19 10:00:00.0,2016-11-19 22:00:00.0,2016-11-19 10:00:00.0,2016-11-19 22:00:00.0,2016-11-19 10:00:00.0,2016-11-19 22:30:00.0,2016-11-19 10:00:00.0,2016-11-19 22:30:00.0,2016-11-19 10:00:00.0,2016-11-19 20:00:00.0
000000000000000000000000000001001144,成都双流万达广场,CDSL,,5460,2016-12-17 00:00:00.0,0,0,0,0,0,3,1001144,1001144,1001144,,,,,0,双流,http://m.weather.com.cn/atad/101270106.html,,,,,200,200,2016-12-07 10:00:00.0,2016-12-07 22:00:00.0,2016-12-07 10:00:00.0,2016-12-07 22:00:00.0,2016-12-07 10:00:00.0,2016-12-07 22:00:00.0,2016-12-07 10:00:00.0,2016-12-07 22:00:00.0,2016-12-07 10:00:00.0,2016-12-07 22:30:00.0,2016-12-07 10:00:00.0,2016-12-07 22:30:00.0,2016-12-07 10:00:00.0,2016-12-07 22:00:00.0
000000000000000000000000000001001147,烟台开发区万达广场,YTKFQ,,5454,2016-12-23 00:00:00.0,0,0,0,0,0,3,1001147,1001147,1001147,,,,,0,福山,http://m.weather.com.cn/atad/101120508.html,,,,,200,200,2017-01-09 10:00:00.0,2017-01-09 21:30:00.0,2017-01-09 10:00:00.0,2017-01-09 21:30:00.0,2017-01-09 10:00:00.0,2017-01-09 21:30:00.0,2017-01-09 10:00:00.0,2017-01-09 21:30:00.0,2017-01-09 09:30:00.0,2017-01-09 22:00:00.0,2017-01-09 09:30:00.0,2017-01-09 22:00:00.0,2017-01-09 09:30:00.0,2017-01-09 22:00:00.0
000000000000000000000000000001001153,福建三明万达广场,FJSM,,5438,2016-12-30 00:00:00.0,0,0,0,0,0,3,1001153,1001153,1001153,,,,,0,三明,http://m.weather.com.cn/atad/101230801.html,,,,,200,200,2016-12-23 10:00:00.0,2016-12-23 22:00:00.0,2016-12-23 10:00:00.0,2016-12-23 22:00:00.0,2016-12-23 10:00:00.0,2016-12-23 22:00:00.0,2016-12-23 10:00:00.0,2016-12-23 22:00:00.0,2016-12-23 10:00:00.0,2016-12-23 22:30:00.0,2016-12-23 10:00:00.0,2016-12-23 22:30:00.0,2016-12-23 10:00:00.0,2016-12-23 22:30:00.0
000000000000000000000000000001001155,益阳万达广场,YY,,5464,2017-06-23 00:00:00.0,0,0,0,0,0,3,1001155,1001155,1001155,,,,,0,赫山区,http://m.weather.com.cn/atad/101250701.html,,,,,200,200,2017-06-17 10:00:00.0,2017-06-17 22:00:00.0,2017-06-17 10:00:00.0,2017-06-17 22:00:00.0,2017-06-17 10:00:00.0,2017-06-17 22:00:00.0,2017-06-17 10:00:00.0,2017-06-17 22:00:00.0,2017-06-17 10:00:00.0,2017-06-17 22:00:00.0,2017-06-17 10:00:00.0,2017-06-17 22:30:00.0,2017-06-17 10:00:00.0,2017-06-17 22:30:00.0
000000000000000000000000000001001184,合肥万达茂,HFWDC,,5484,2016-09-24 00:00:00.0,0,0,0,0,0,1,1001184,1001184,1001184,,,,,0,合肥,http://m.weather.com.cn/atad/101220101.html,,,,,200,200,2017-01-24 10:00:00.0,2017-01-24 21:30:00.0,2017-01-24 10:00:00.0,2017-01-24 21:30:00.0,2017-01-24 10:00:00.0,2017-01-24 21:30:00.0,2017-01-24 10:00:00.0,2017-01-24 21:30:00.0,2017-01-24 10:00:00.0,2017-01-24 22:00:00.0,2017-01-24 10:00:00.0,2017-01-24 22:00:00.0,2017-01-24 10:00:00.0,2017-01-24 22:00:00.0
000000000000000000000000000001001146,北京槐房万达广场,BJHF,,5437,2016-12-22 00:00:00.0,0,0,0,0,0,3,1001146,1001146,1001146,,,,,0,丰台,http://m.weather.com.cn/atad/101010900.html,,,,,200,200,2016-12-15 10:00:00.0,2016-12-15 22:00:00.0,2016-12-15 10:00:00.0,2016-12-15 22:00:00.0,2016-12-15 10:00:00.0,2016-12-15 22:00:00.0,2016-12-15 10:00:00.0,2016-12-15 22:00:00.0,2016-12-15 10:00:00.0,2016-12-15 22:00:00.0,2016-12-15 10:00:00.0,2016-12-15 22:00:00.0,2016-12-15 10:00:00.0,2016-12-15 22:00:00.0
000000000000000000000000000001001164,南昌万达茂,NCWDMGC,,5482,2016-05-28 00:00:00.0,0,0,0,0,0,3,1001164,1001164,1001164,,,,,0,新建,http://m.weather.com.cn/atad/101240102.html,,,,,200,200,2016-05-26 10:00:00.0,2016-05-26 22:00:00.0,2016-05-26 10:00:00.0,2016-05-26 22:00:00.0,2016-05-26 10:00:00.0,2016-05-26 22:00:00.0,2016-05-26 10:00:00.0,2016-05-26 22:00:00.0,2016-05-26 10:00:00.0,2016-05-26 22:00:00.0,2016-05-26 10:00:00.0,2016-05-26 22:00:00.0,2016-05-26 10:00:00.0,2016-05-26 22:00:00.0
000000000000000000000000000001001125,德阳万达广场,DY,,5475,2016-09-17 00:00:00.0,0,0,0,0,0,3,1001125,1001125,1001125,,,,,0,德阳,http://m.weather.com.cn/atad/101272001.html,,,,,200,200,2016-09-11 10:00:00.0,2016-09-11 22:00:00.0,2016-09-11 10:00:00.0,2016-09-11 22:00:00.0,2016-09-11 10:00:00.0,2016-09-11 22:00:00.0,2016-09-11 10:00:00.0,2016-09-11 22:00:00.0,2016-09-11 10:00:00.0,2016-09-11 22:30:00.0,2016-09-11 10:00:00.0,2016-09-11 22:30:00.0,2016-09-11 10:00:00.0,2016-09-11 22:00:00.0
000000000000000000000000000001001130,宜春万达广场,YC,,5456,2016-10-21 00:00:00.0,0,0,0,0,0,3,1001130,1001130,1001130,,,,,0,宜春,http://m.weather.com.cn/atad/101240501.html,,,,,200,200,2016-11-02 09:30:00.0,2016-11-02 18:00:00.0,2016-11-02 09:30:00.0,2016-11-02 18:00:00.0,2016-11-02 09:30:00.0,2016-11-02 18:00:00.0,2016-11-02 09:30:00.0,2016-11-02 18:00:00.0,2016-11-02 09:30:00.0,2016-11-02 18:00:00.0,2016-11-02 09:30:00.0,2016-11-02 18:00:00.0,2016-11-02 09:30:00.0,2016-11-02 18:00:00.0
000000000000000000000000000001000924,桂林高新万达广场,GLQX,,5412,2015-09-12 00:00:00.0,0,49683,0,0,0,3,1000924,1000924,1000924,827784353,,,,0,桂林,http://m.weather.com.cn/atad/101300501.html,,,,,500,500,2016-04-15 08:30:00.0,2016-04-15 22:30:00.0,2016-04-15 08:30:00.0,2016-04-15 22:30:00.0,2016-04-15 08:30:00.0,2016-04-15 22:30:00.0,2016-04-15 08:30:00.0,2016-04-15 22:30:00.0,2016-04-15 08:30:00.0,2016-04-15 22:30:00.0,2016-04-15 08:30:00.0,2016-04-15 22:30:00.0,2016-04-15 08:30:00.0,2016-04-15 22:30:00.0
000000000000000000000000000001001084,成都蜀都万达广场,CDSD,,5445,2016-04-29 00:00:00.0,0,0,0,0,0,3,1001084,1001084,1001084,1031905166,,,,0,郫县,http://m.weather.com.cn/atad/101270107.html,,,,,200,200,2016-05-17 10:00:00.0,2016-05-17 22:00:00.0,2016-05-17 10:00:00.0,2016-05-17 22:00:00.0,2016-05-17 10:00:00.0,2016-05-17 22:00:00.0,2016-05-17 10:00:00.0,2016-05-17 22:00:00.0,2016-05-17 10:00:00.0,2016-05-17 22:30:00.0,2016-05-17 10:00:00.0,2016-05-17 22:30:00.0,2016-05-17 10:00:00.0,2016-05-17 22:00:00.0
000000000000000000000000000001001284,清远万达广场,QY,,5489,2016-12-29 00:00:00.0,0,0,0,0,0,3,1001284,1001284,1001284,,,,,0,清远,http://m.weather.com.cn/atad/101281301.html,,,,,200,200,2016-12-24 10:00:00.0,2016-12-24 22:00:00.0,2016-12-24 10:00:00.0,2016-12-24 22:00:00.0,2016-12-24 10:00:00.0,2016-12-24 22:00:00.0,2016-12-24 10:00:00.0,2016-12-24 22:00:00.0,2016-12-24 10:00:00.0,2016-12-24 22:00:00.0,2016-12-24 10:00:00.0,2016-12-24 22:30:00.0,2016-12-24 10:00:00.0,2016-12-24 22:30:00.0
000000000000000000000000000001001285,大连普兰店万达广场,DLPL,,5487,2017-07-29 00:00:00.0,0,0,0,0,0,3,1001285,1001285,1001285,,,,,0,普兰店,http://m.weather.com.cn/atad/101070204.html,,,,,200,200,2017-08-30 09:30:00.0,2017-08-30 21:00:00.0,2017-08-30 09:30:00.0,2017-08-30 21:00:00.0,2017-08-30 09:30:00.0,2017-08-30 21:00:00.0,2017-08-30 09:30:00.0,2017-08-30 21:00:00.0,2017-08-30 09:30:00.0,2017-08-30 21:00:00.0,2017-08-30 09:30:00.0,2017-08-30 21:00:00.0,2017-08-30 09:30:00.0,2017-08-30 21:00:00.0
000000000000000000000000000001001126,乐山万达广场,LS,,5476,2016-09-23 00:00:00.0,0,0,0,0,0,3,1001126,1001126,1001126,,,,,0,乐山,http://m.weather.com.cn/atad/101271401.html,,,,,200,200,2016-09-20 10:00:00.0,2016-09-20 22:00:00.0,2016-09-20 10:00:00.0,2016-09-20 22:00:00.0,2016-09-20 10:00:00.0,2016-09-20 22:00:00.0,2016-09-20 10:00:00.0,2016-09-20 22:00:00.0,2016-09-20 10:00:00.0,2016-09-20 22:00:00.0,2016-09-20 10:00:00.0,2016-09-20 22:00:00.0,2016-09-20 10:00:00.0,2016-09-20 22:00:00.0
000000000000000000000000000001001131,遂宁万达广场,SN,,5452,2016-10-21 00:00:00.0,0,0,0,0,0,3,1001131,1001131,1001131,1111860637,,,,0,遂宁,http://m.weather.com.cn/atad/101270701.html,,,,,200,200,2016-10-21 09:00:00.0,2016-10-21 18:00:00.0,2016-10-21 09:00:00.0,2016-10-21 18:00:00.0,2016-10-21 09:00:00.0,2016-10-21 18:00:00.0,2016-10-21 09:00:00.0,2016-10-21 18:00:00.0,2016-10-21 09:00:00.0,2016-10-21 18:00:00.0,2016-10-21 09:00:00.0,2016-10-21 18:00:00.0,2016-10-21 09:00:00.0,2016-10-21 18:00:00.0
000000000000000000000000000001001624,成都崇州万达广场,CDCZ,,5547,2017-09-01 00:00:00.0,0,0,0,0,0,3,1001624,1001624,1001624,,,,,0,崇州,http://m.weather.com.cn/atad/101270114.html,,,,,200,200,2017-08-02 09:30:00.0,2017-08-02 18:00:00.0,2017-08-02 09:30:00.0,2017-08-02 18:00:00.0,2017-08-02 09:30:00.0,2017-08-02 18:00:00.0,2017-08-02 09:30:00.0,2017-08-02 18:00:00.0,2017-08-02 09:30:00.0,2017-08-02 18:00:00.0,2017-08-02 11:00:00.0,2017-08-02 18:00:00.0,2017-08-02 11:00:00.0,2017-08-02 18:00:00.0
000000000000000000000000000001001649,黄冈万达广场,HG,,5557,2018-06-22 00:00:00.0,,,,,,,1001649,1001649,1001649,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001650,丹寨万达小镇,DZLYXZ,,5528,2017-07-01 00:00:00.0,0,0,0,0,0,1,1001650,1001650,1001650,,,,,0,丹寨,http://m.weather.com.cn/atad/101260508.html,,,,,200,200,2017-11-01 09:00:00.0,2017-11-01 17:00:00.0,2017-11-01 09:00:00.0,2017-11-01 17:00:00.0,2017-11-01 09:00:00.0,2017-11-01 17:00:00.0,2017-11-01 09:00:00.0,2017-11-01 17:00:00.0,2017-11-01 09:00:00.0,2017-11-01 17:00:00.0,2017-11-01 09:00:00.0,2017-11-01 17:00:00.0,2017-11-01 09:00:00.0,2017-11-01 17:00:00.0
000000000000000000000000000001001632,石嘴山万达广场,SZS,,5553,2018-07-06 00:00:00.0,,,,,,,1001632,1001632,1001632,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001647,贵阳观山湖万达广场,GYGSH,,5551,2018-05-25 00:00:00.0,0,0,0,0,0,3,1001647,1001647,1001647,,,,,0,贵阳,http://m.weather.com.cn/atad/101260101.html,,,,,200,200,2018-05-18 10:00:00.0,2018-05-18 22:00:00.0,2018-05-18 10:00:00.0,2018-05-18 22:00:00.0,2018-05-18 10:00:00.0,2018-05-18 22:00:00.0,2018-05-18 10:00:00.0,2018-05-18 22:00:00.0,2018-05-18 10:00:00.0,2018-05-18 22:30:00.0,2018-05-18 10:00:00.0,2018-05-18 22:30:00.0,2018-05-18 10:00:00.0,2018-05-18 22:00:00.0
000000000000000000000000000001001606,长春车城万达广场,CCCC,,5532,2017-09-08 00:00:00.0,0,0,0,0,0,3,1001606,1001606,1001606,,,,,0,长春,http://m.weather.com.cn/atad/101060101.html,,,,,200,200,2017-08-31 09:00:00.0,2017-08-31 21:30:00.0,2017-08-31 09:00:00.0,2017-08-31 21:30:00.0,2017-08-31 09:00:00.0,2017-08-31 21:30:00.0,2017-08-31 09:00:00.0,2017-08-31 21:30:00.0,2017-08-31 09:00:00.0,2017-08-31 21:30:00.0,2017-08-31 09:00:00.0,2017-08-31 21:30:00.0,2017-08-31 09:00:00.0,2017-08-31 21:30:00.0
000000000000000000000000000001001642,南通通州万达广场,NTTZ,,5539,2017-12-15 00:00:00.0,0,0,0,0,0,3,1001642,1001642,1001642,,,,,0,通州,http://m.weather.com.cn/atad/101190509.html,,,,,200,200,2017-12-04 09:00:00.0,2017-12-04 18:00:00.0,2017-12-04 09:00:00.0,2017-12-04 18:00:00.0,2017-12-04 09:00:00.0,2017-12-04 18:00:00.0,2017-12-04 09:00:00.0,2017-12-04 18:00:00.0,2017-12-04 09:00:00.0,2017-12-04 18:00:00.0,2017-12-04 09:00:00.0,2017-12-04 18:00:00.0,2017-12-04 09:00:00.0,2017-12-04 18:00:00.0
000000000000000000000000000001001604,昆山万达广场,KS,,5529,2017-07-08 00:00:00.0,0,0,0,0,0,3,1001604,1001604,1001604,,,,,0,昆山,http://m.weather.com.cn/atad/101190404.html,,,,,200,120,2017-06-28 09:00:00.0,2017-06-28 18:00:00.0,2017-06-28 09:00:00.0,2017-06-28 18:00:00.0,2017-06-28 09:00:00.0,2017-06-28 18:00:00.0,2017-06-28 09:00:00.0,2017-06-28 18:00:00.0,2017-06-28 09:00:00.0,2017-06-28 18:00:00.0,2017-06-28 09:00:00.0,2017-06-28 18:00:00.0,2017-06-28 09:00:00.0,2017-06-28 18:00:00.0
000000000000000000000000000001001641,宣城万达广场,XC,,5556,2018-06-29 00:00:00.0,,,,,,,1001641,1001641,1001641,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
